,mid,Recency,Frequency,Engagement,R_Quartile,F_Quartile,E_Quartile,RFEScore
3963,3867290,3,65,11.4,1,2,3,123
3964,232635,0,161,11.2,4,4,3,443
3965,712600,0,210,15.0,4,4,3,443
3966,3861542,5,26,8.0,1,1,2,112
3967,1344196,0,113,15.2,4,3,3,433
3968,156800,0,78,8.4,4,2,2,422
3969,3855401,4,32,8.2,1,1,2,112
3970,4584270,0,241,9.8,4,4,3,443
3971,353881,0,161,19.6,4,4,4,444
3972,4560732,0,239,36.6,4,4,4,444
3973,1323291,0,40,8.2,4,1,2,412
3974,233472,0,166,19.6,4,4,4,444
3975,722022,0,87,11.4,4,3,3,433
3976,723818,5,32,8.2,1,1,2,112
3977,3838503,0,79,8.6,4,3,2,432
3978,3202792,2,25,8.4,2,1,2,212
3979,197888,2,30,8.6,2,1,2,212
3980,706245,0,108,13.4,4,3,3,433
3981,2468129,0,49,8.0,4,2,2,422
3982,75169,1,64,8.4,2,2,2,222
3983,1397558,0,72,8.4,4,2,2,422
3984,4588476,1,225,15.0,2,4,3,243
3985,2484316,0,42,9.0,4,2,2,422
3986,3911859,0,114,20.0,4,3,4,434
3987,700098,0,45,8.2,4,2,2,422
3988,4667715,6,7,8.0,1,1,2,112
3989,700302,0,58,12.8,4,2,3,423
3990,2348836,2,21,8.4,2,1,2,212
3991,702465,0,71,8.8,4,2,2,422
3992,4555204,1,61,8.6,2,2,2,222
3993,704323,0,341,15.8,4,4,3,443
3994,200929,0,216,16.0,4,4,3,443
3995,2368765,1,85,10.2,2,3,3,233
3996,360072,0,15,8.0,4,1,2,412
3997,705081,0,105,22.0,4,3,4,434
3998,705088,6,5,8.6,1,1,2,112
3999,3169298,0,97,12.8,4,3,3,433
4000,3203663,0,36,10.8,4,1,3,413
4001,177944,0,80,8.0,4,3,2,432
4002,1402163,0,103,10.6,4,3,3,433
4003,4638009,2,13,8.4,2,1,2,212
4004,3759452,2,169,12.8,2,4,3,243
4005,755504,4,137,13.0,1,3,3,133
4006,756498,2,239,11.8,2,4,3,243
4007,347302,0,180,17.6,4,4,3,443
4008,2412495,1,99,11.2,2,3,3,233
4009,3257284,0,58,8.6,4,2,2,422
4010,761962,0,158,24.400000000000002,4,4,4,444
4011,4571274,0,130,12.8,4,3,3,433
4012,1254835,0,145,15.2,4,4,3,443
4013,1314285,0,67,13.4,4,2,3,423
4014,2418827,0,87,11.2,4,3,3,433
4015,4574478,0,64,8.2,4,2,2,422
4016,771069,0,206,29.400000000000002,4,4,4,444
4017,4667987,5,34,8.2,1,1,2,112
4018,1252521,2,61,8.0,2,2,2,222
4019,4579539,0,168,17.0,4,4,3,443
4020,781211,0,48,9.8,4,2,3,423
4021,92020,0,59,9.2,4,2,3,423
4022,199848,2,197,16.200000000000003,2,4,3,243
4023,3238233,0,19,8.6,4,1,2,412
4024,749099,0,69,8.2,4,2,2,422
4025,2455132,0,65,11.0,4,2,3,423
4026,3820831,0,95,11.0,4,3,3,433
4027,271900,0,55,8.8,4,2,2,422
4028,352247,0,28,10.8,4,1,3,413
4029,4635492,2,13,8.0,2,1,2,212
4030,1308518,5,9,8.2,1,1,2,112
4031,3806950,0,54,9.4,4,2,3,423
4032,271028,0,92,9.4,4,3,3,433
4033,1302302,0,355,9.4,4,4,3,443
4034,738471,5,39,12.0,1,1,3,113
4035,17143,2,77,12.0,2,2,3,223
4036,4670597,4,32,8.4,1,1,2,112
4037,1300569,0,222,15.0,4,4,3,443
4038,3794506,0,131,8.2,4,3,2,432
4039,1294360,4,15,9.2,1,1,3,113
4040,745176,1,37,8.4,2,1,2,212
4041,4566674,0,56,9.4,4,2,3,423
4042,4663550,6,9,8.0,1,1,2,112
4043,365193,0,190,12.600000000000001,4,4,3,443
4044,702071,0,25,8.0,4,1,2,412
4045,278518,1,16,8.0,2,1,2,212
4046,379818,0,149,13.2,4,4,3,443
4047,1545798,0,75,10.0,4,2,3,423
4048,667640,1,9,8.0,2,1,2,212
4049,1465413,0,132,21.8,4,3,4,434
4050,4655182,5,144,11.8,1,4,3,143
4051,643860,0,163,19.4,4,4,4,444
4052,284156,0,69,9.0,4,2,2,422
4053,3106358,0,45,8.2,4,2,2,422
4054,4001321,2,100,9.8,2,3,3,233
4055,376534,1,170,18.8,2,4,4,244
4056,3104716,0,105,11.8,4,3,3,433
4057,225329,5,32,8.8,1,1,2,112
4058,4039220,0,218,12.600000000000001,4,4,3,443
4059,4530876,0,69,8.6,4,2,2,422
4060,4667506,5,47,10.2,1,2,3,123
4061,4050809,0,75,13.2,4,2,3,423
4062,3922179,4,20,8.0,1,1,2,112
4063,659846,3,21,8.0,1,1,2,112
4064,203270,2,19,9.0,2,1,2,212
4065,658809,2,17,8.2,2,1,2,212
4066,4672589,2,23,8.0,2,1,2,212
4067,658580,0,213,13.8,4,4,3,443
4068,4016566,0,140,9.4,4,3,3,433
4069,4524112,0,220,11.6,4,4,3,443
4070,1520292,0,33,8.0,4,1,2,412
4071,656996,5,58,8.4,1,2,2,122
4072,151516,2,54,40.2,2,2,4,224
4073,1497175,0,44,8.0,4,2,2,422
4074,4655792,0,110,9.2,4,3,3,433
4075,2536632,0,82,10.2,4,3,3,433
4076,101915,2,40,9.6,2,1,3,213
4077,641433,0,10,8.0,4,1,2,412
4078,4513236,0,25,9.0,4,1,2,412
4079,4654955,0,82,9.0,4,3,2,432
4080,637047,0,163,8.6,4,4,2,442
4081,1421275,2,14,8.0,2,1,2,212
4082,637282,0,174,10.6,4,4,3,443
4083,4551168,2,88,8.6,2,3,2,232
4084,638351,0,222,11.0,4,4,3,443
4085,1444442,2,62,9.6,2,2,3,223
4086,1413944,0,87,13.0,4,3,3,433
4087,154118,0,27,8.6,4,1,2,412
4088,4671652,4,9,8.0,1,1,2,112
4089,2328250,0,24,8.0,4,1,2,412
4090,1411472,1,21,8.4,2,1,2,212
4091,4545667,4,42,8.0,1,2,2,122
4092,3129236,2,50,12.2,2,2,3,223
4093,4671462,0,34,8.2,4,1,2,412
4094,1562892,0,27,8.0,4,1,2,412
4095,673057,0,163,16.0,4,4,3,443
4096,369788,0,91,9.8,4,3,3,433
4097,4655909,0,130,8.8,4,3,2,432
4098,1444140,0,21,8.0,4,1,2,412
4099,3137956,0,49,8.2,4,2,2,422
4100,191473,0,29,8.6,4,1,2,412
4101,205257,2,18,7.8,2,1,2,212
4102,245476,2,36,9.2,2,1,3,213
4103,2264841,2,100,13.8,2,3,3,233
4104,4665734,5,14,7.0,1,1,2,112
4105,2445280,0,200,12.600000000000001,4,4,3,443
4106,2541711,4,18,8.8,1,1,2,112
4107,2701177,0,112,9.6,4,3,3,433
4108,2251172,2,33,9.6,2,1,3,213
4109,3462118,0,118,8.4,4,3,2,432
4110,2447094,0,78,7.8,4,2,2,422
4111,2551677,0,13,9.2,4,1,3,413
4112,171204,0,195,33.6,4,4,4,444
4113,2004792,3,91,7.8,1,3,2,132
4114,28475,5,24,9.0,1,1,2,112
4115,2448995,5,45,7.2,1,2,2,122
4116,171296,5,15,7.2,1,1,2,112
4117,4661994,2,68,14.8,2,2,3,223
4118,210,2,88,7.4,2,3,2,232
4119,2191268,0,49,10.0,4,2,3,423
4120,2163849,0,222,7.8,4,4,2,442
4121,2609039,4,14,8.2,1,1,2,112
4122,2081510,1,11,7.2,2,1,2,212
4123,2663557,4,59,7.0,1,2,2,122
4124,2662069,0,22,7.0,4,1,2,412
4125,246498,0,104,9.4,4,3,3,433
4126,2496949,0,256,12.2,4,4,3,443
4127,1060639,6,10,7.0,1,1,2,112
4128,2530571,1,11,7.0,2,1,2,212
4129,2328644,0,69,15.8,4,2,3,423
4130,2089597,5,29,7.2,1,1,2,112
4131,2478012,0,73,11.0,4,2,3,423
4132,2237291,1,25,7.0,2,1,2,212
4133,2152956,0,58,11.2,4,2,3,423
4134,4668623,3,13,7.2,1,1,2,112
4135,2174076,0,46,7.8,4,2,2,422
4136,1061482,0,107,14.4,4,3,3,433
4137,4662317,6,21,7.4,1,1,2,112
4138,2377897,0,182,113.60000000000001,4,4,4,444
4139,2174590,0,106,10.4,4,3,3,433
4140,2463966,6,15,7.2,1,1,2,112
4141,1049607,2,166,8.8,2,4,2,242
4142,1072794,3,39,9.6,1,1,3,113
4143,51009,3,221,9.4,1,4,3,143
4144,1049069,0,89,29.0,4,3,4,434
4145,2283622,2,13,7.4,2,1,2,212
4146,1047207,0,368,19.8,4,4,4,444
4147,2393220,0,140,39.4,4,3,4,434
4148,2583077,0,113,11.8,4,3,3,433
4149,2267889,3,4,8.6,1,1,2,112
4150,2456367,0,216,10.0,4,4,3,443
4151,3432635,0,18,7.0,4,1,2,412
4152,176060,2,34,7.0,2,1,2,212
4153,2900719,0,129,7.8,4,3,2,432
4154,1981123,0,145,10.2,4,4,3,443
4155,1585967,5,13,7.4,1,1,2,112
4156,1184973,0,118,12.4,4,3,3,433
4157,227912,1,28,7.2,2,1,2,212
4158,3315539,2,28,7.4,2,1,2,212
4159,1459794,0,52,10.2,4,2,3,423
4160,1445658,6,12,7.6,1,1,2,112
4161,3128128,3,25,8.6,1,1,2,112
4162,4668078,0,32,8.8,4,1,2,412
4163,180797,0,75,13.8,4,2,3,423
4164,3129854,0,57,7.4,4,2,2,422
4165,1437299,5,15,7.6,1,1,2,112
4166,229191,0,54,7.6,4,2,2,422
4167,1430310,0,45,8.2,4,2,2,422
4168,4667667,5,46,7.4,1,2,2,122
4169,1403342,0,115,11.2,4,3,3,433
4170,3148918,1,57,9.6,2,2,3,223
4171,240004,0,60,7.6,4,2,2,422
4172,1479687,0,31,7.0,4,1,2,412
4173,181691,5,82,7.0,1,3,2,132
4174,64529,0,27,7.0,4,1,2,412
4175,3022171,0,19,7.0,4,1,2,412
4176,3339685,0,57,13.0,4,2,3,423
4177,1576899,0,89,9.4,4,3,3,433
4178,1567676,0,30,8.0,4,1,2,412
4179,1563003,0,105,13.2,4,3,3,433
4180,1553486,1,56,10.8,2,2,3,223
4181,4667406,4,15,7.0,1,1,2,112
4182,1486247,2,74,9.6,2,2,3,223
4183,3071797,0,33,8.2,4,1,2,412
4184,3084458,2,70,9.2,2,2,3,223
4185,3085375,0,504,32.0,4,4,4,444
4186,181908,0,87,7.2,4,3,2,432
4187,3089872,0,81,7.6,4,3,2,432
4188,1495174,0,41,7.8,4,2,2,422
4189,3153047,4,39,7.2,1,1,2,112
4190,3153474,0,45,7.6,4,2,2,422
4191,1379517,1,139,7.6,2,3,2,232
4192,3259289,2,8,7.4,2,1,2,212
4193,1282935,3,12,8.6,1,1,2,112
4194,1229494,0,43,8.8,4,2,2,422
4195,3247666,4,21,7.0,1,1,2,112
4196,4651440,3,4,7.2,1,1,2,112
4197,1267808,0,115,8.6,4,3,2,432
4198,176609,0,49,7.4,4,2,2,422
4199,1254559,0,48,7.6,4,2,2,422
4200,1301742,2,57,9.8,2,2,3,223
4201,1234412,1,19,7.0,2,1,2,212
4202,1253626,0,122,8.4,4,3,2,432
4203,1236854,3,72,7.0,1,2,2,122
4204,3262607,3,4,7.0,1,1,2,112
4205,1250124,2,88,8.0,2,3,2,232
4206,4668025,0,104,11.2,4,3,3,433
4207,1290084,1,91,7.0,2,3,2,232
4208,4652560,1,11,8.6,2,1,2,212
4209,231660,5,19,7.4,1,1,2,112
4210,3183429,0,118,12.0,4,3,3,433
4211,1202183,1,25,7.0,2,1,2,212
4212,1359071,0,91,8.0,4,3,2,432
4213,1358498,2,115,11.600000000000001,2,3,3,233
4214,3169036,1,48,8.0,2,2,2,222
4215,1203421,0,191,25.8,4,4,4,444
4216,1353068,0,44,9.2,4,2,3,423
4217,4653034,1,78,7.0,2,2,2,222
4218,1313989,1,136,11.2,2,3,3,233
4219,3192613,5,18,7.2,1,1,2,112
4220,233306,0,274,18.4,4,4,4,444
4221,3198005,0,67,12.600000000000001,4,2,3,423
4222,3202123,3,118,14.4,1,3,3,133
4223,1318745,0,19,7.0,4,1,2,412
4224,1212267,0,47,9.6,4,2,3,423
4225,1157815,6,8,7.0,1,1,2,112
4226,3342852,0,92,11.4,4,3,3,433
4227,1977652,5,42,7.0,1,2,2,122
4228,241214,0,70,19.0,4,2,4,424
4229,4658439,0,15,7.4,4,1,2,412
4230,1862931,0,241,8.0,4,4,2,442
4231,2819585,0,37,8.2,4,1,2,412
4232,215385,1,112,12.600000000000001,2,3,3,233
4233,1824285,0,6,7.0,4,1,2,412
4234,1816358,2,47,10.2,2,2,3,223
4235,3385462,0,77,9.4,4,2,3,423
4236,2844850,1,64,13.0,2,2,3,223
4237,4666902,6,19,7.8,1,1,2,112
4238,187982,2,53,7.2,2,2,2,222
4239,1112524,5,21,7.6,1,1,2,112
4240,2853208,0,28,7.0,4,1,2,412
4241,1775246,0,24,7.2,4,1,2,412
4242,1774035,0,95,9.4,4,3,3,433
4243,1769928,0,391,30.0,4,4,4,444
4244,1900391,0,133,8.0,4,3,2,432
4245,1102450,0,103,7.8,4,3,2,432
4246,1904261,2,103,14.600000000000001,2,3,3,233
4247,1932896,4,23,8.0,1,1,2,112
4248,211527,6,5,7.4,1,1,2,112
4249,2740651,0,51,7.2,4,2,2,422
4250,1959876,0,21,7.4,4,1,2,412
4251,2746686,1,184,67.4,2,4,4,244
4252,1946349,0,31,7.0,4,1,2,412
4253,2767228,1,54,7.4,2,2,2,222
4254,4659794,4,37,7.8,1,1,2,112
4255,2785120,1,20,7.0,2,1,2,212
4256,4666051,0,71,7.0,4,2,2,422
4257,3400179,0,19,8.8,4,1,2,412
4258,190031,0,201,11.8,4,4,3,443
4259,1929592,0,53,7.4,4,2,2,422
4260,2781436,0,89,10.2,4,3,3,433
4261,4659757,0,57,8.0,4,2,2,422
4262,2863024,0,91,9.2,4,3,3,433
4263,187326,0,146,36.2,4,4,4,444
4264,2866333,0,38,9.0,4,1,2,412
4265,1149096,2,45,7.2,2,2,2,222
4266,2954508,1,52,7.6,2,2,2,222
4267,1666388,3,82,8.0,1,3,2,132
4268,1641461,0,125,11.0,4,3,3,433
4269,2973563,2,52,9.0,2,2,2,222
4270,1144861,0,113,7.6,4,3,2,432
4271,2983671,1,47,7.2,2,2,2,222
4272,1623016,0,263,19.200000000000003,4,4,4,444
4273,185331,1,44,7.0,2,2,2,222
4274,241351,5,41,9.2,1,2,3,123
4275,2985638,0,18,7.0,4,1,2,412
4276,4667251,4,61,10.2,1,2,3,123
4277,1157226,4,9,7.0,1,1,2,112
4278,2998991,0,71,10.0,4,2,3,423
4279,1587617,0,148,10.0,4,4,3,443
4280,1668535,1,48,7.2,2,2,2,222
4281,4656841,5,19,7.6,1,1,2,112
4282,3379240,4,20,7.4,1,1,2,112
4283,1242576,0,149,10.8,4,4,3,443
4284,1757757,5,33,7.0,1,1,2,112
4285,40656,1,76,11.600000000000001,2,2,3,223
4286,3378672,0,160,15.0,4,4,3,443
4287,1740972,0,16,7.0,4,1,2,412
4288,2884358,0,144,7.2,4,4,2,442
4289,39964,1,16,7.0,2,1,2,212
4290,2902355,0,88,7.6,4,3,2,432
4291,1687387,0,74,10.0,4,2,3,423
4292,1719544,0,23,7.0,4,1,2,412
4293,2913376,5,39,7.2,1,1,2,112
4294,1703202,0,19,7.0,4,1,2,412
4295,1694270,0,104,7.8,4,3,2,432
4296,4578365,3,35,7.4,1,1,2,112
4297,2925695,0,142,10.6,4,4,3,443
4298,3464083,0,89,8.6,4,3,2,432
4299,761740,0,105,14.2,4,3,3,433
4300,590782,3,85,8.6,1,3,2,132
4301,373617,2,144,7.8,2,4,2,242
4302,4531850,0,97,7.8,4,3,2,432
4303,4157652,2,7,7.0,2,1,2,212
4304,752040,3,61,9.0,1,2,2,122
4305,377297,4,18,7.2,1,1,2,112
4306,451952,0,92,20.6,4,3,4,434
4307,754006,0,39,9.4,4,1,3,413
4308,754692,0,231,21.8,4,4,4,444
4309,755239,0,137,15.0,4,3,3,433
4310,452550,0,33,8.4,4,1,2,412
4311,3751333,0,139,10.2,4,3,3,433
4312,374185,0,120,12.2,4,3,3,433
4313,3749593,0,99,10.6,4,3,3,433
4314,603138,0,169,16.4,4,4,3,443
4315,4677841,0,25,7.0,4,1,2,412
4316,298215,0,316,31.6,4,4,4,444
4317,3733403,5,14,7.0,1,1,2,112
4318,298563,0,76,9.0,4,2,2,422
4319,596040,1,16,7.2,2,1,2,212
4320,4186922,0,17,7.0,4,1,2,412
4321,779886,2,189,10.6,2,4,3,243
4322,593665,2,124,11.600000000000001,2,3,3,233
4323,299537,2,42,7.2,2,2,2,222
4324,144317,0,52,10.2,4,2,3,423
4325,783027,1,218,13.0,2,4,3,243
4326,4155525,5,22,10.4,1,1,3,113
4327,603239,0,164,9.6,4,4,3,443
4328,3650276,2,54,9.0,2,2,2,222
4329,4137320,0,46,9.4,4,2,3,423
4330,4520208,0,35,12.4,4,1,3,413
4331,729342,0,231,10.0,4,4,3,443
4332,730243,0,178,12.2,4,4,3,443
4333,730816,0,52,8.0,4,2,2,422
4334,731132,0,100,17.6,4,3,3,433
4335,4434295,4,19,8.8,1,1,2,112
4336,382370,5,4,7.0,1,1,2,112
4337,731794,0,200,11.0,4,4,3,443
4338,382175,0,109,8.2,4,3,2,432
4339,4621863,0,226,9.4,4,4,3,443
4340,3805928,0,34,7.0,4,1,2,412
4341,146624,2,22,8.0,2,1,2,212
4342,450071,0,48,7.8,4,2,2,422
4343,4432949,2,20,7.0,2,1,2,212
4344,4140956,2,38,8.4,2,1,2,212
4345,3789599,5,20,7.0,1,1,2,112
4346,1722,0,151,11.600000000000001,4,4,3,443
4347,295875,0,32,7.2,4,1,2,412
4348,3787257,0,56,9.6,4,2,3,423
4349,4144914,1,4,7.0,2,1,2,212
4350,4146439,0,25,7.2,4,1,2,412
4351,159091,0,107,15.200000000000001,4,3,3,433
4352,334931,1,35,8.0,2,1,2,212
4353,3773436,0,45,8.6,4,2,2,422
4354,4427255,0,11,7.8,4,1,2,412
4355,4670160,5,20,7.0,1,1,2,112
4356,371360,0,58,9.2,4,2,3,423
4357,4552421,5,64,15.200000000000001,1,2,3,123
4358,262318,0,79,15.200000000000001,4,3,3,433
4359,367430,5,44,9.0,1,2,2,122
4360,302482,0,104,9.0,4,3,2,432
4361,4549001,2,109,10.6,2,3,3,233
4362,367181,3,102,7.6,1,3,2,132
4363,3670676,1,23,18.6,2,1,4,214
4364,835888,2,45,7.8,2,2,2,222
4365,4232547,0,48,8.2,4,2,2,422
4366,573767,0,76,8.6,4,2,2,422
4367,570797,1,85,9.2,2,3,3,233
4368,570615,0,69,8.8,4,2,2,422
4369,844042,1,101,10.2,2,3,3,233
4370,4640090,5,34,7.0,1,1,2,112
4371,163126,4,42,11.2,1,2,3,123
4372,569022,0,121,10.4,4,3,3,433
4373,4669706,5,14,7.0,1,1,2,112
4374,850175,0,192,8.0,4,4,2,442
4375,566200,0,105,14.8,4,3,3,433
4376,141372,0,62,41.4,4,2,4,424
4377,565439,0,347,30.6,4,4,4,444
4378,97308,1,52,16.0,2,2,3,223
4379,852636,0,27,7.0,4,1,2,412
4380,363608,0,32,7.2,4,1,2,412
4381,4669690,4,66,7.0,1,2,2,122
4382,828591,1,15,7.0,2,1,2,212
4383,3684537,1,58,12.2,2,2,3,223
4384,4421365,0,76,11.2,4,2,3,423
4385,322289,0,47,16.6,4,2,3,423
4386,265384,0,55,15.6,4,2,3,423
4387,791338,1,35,7.6,2,1,2,212
4388,663918,1,55,10.2,2,2,3,223
4389,300141,3,73,8.2,1,2,2,122
4390,800467,0,124,10.6,4,3,3,433
4391,802609,0,148,13.600000000000001,4,4,3,443
4392,370115,0,51,10.2,4,2,3,423
4393,4423872,2,77,8.4,2,2,2,222
4394,6359,2,46,13.8,2,2,3,223
4395,808557,4,26,8.6,1,1,2,112
4396,4590979,4,31,7.0,1,1,2,112
4397,4207012,1,122,13.2,2,3,3,233
4398,810437,2,203,13.8,2,4,3,243
4399,582946,0,134,14.600000000000001,4,3,3,433
4400,368993,0,60,11.0,4,2,3,423
4401,4214148,0,58,9.2,4,2,3,423
4402,98653,0,38,9.2,4,1,3,413
4403,818673,0,32,7.0,4,1,2,412
4404,820508,0,29,7.4,4,1,2,412
4405,4675139,2,24,8.0,2,1,2,212
4406,582569,0,97,27.200000000000003,4,3,4,434
4407,4589960,2,67,8.4,2,2,2,222
4408,262786,0,101,12.8,4,3,3,433
4409,4116463,1,106,11.0,2,3,3,233
4410,4115248,0,59,7.8,4,2,2,422
4411,16997,1,73,12.4,2,2,3,223
4412,288342,0,271,25.6,4,4,4,444
4413,676951,6,7,7.2,1,1,2,112
4414,405562,1,61,8.0,2,2,2,222
4415,287012,0,174,16.4,4,4,3,443
4416,652421,0,46,8.4,4,2,2,422
4417,153804,0,89,10.0,4,3,3,433
4418,153831,1,53,8.2,2,2,2,222
4419,497481,3,90,10.2,1,3,3,133
4420,648307,5,21,7.0,1,1,2,112
4421,4452573,0,10,7.0,4,1,2,412
4422,681496,0,5,7.0,4,1,2,412
4423,3938582,0,84,7.6,4,3,2,432
4424,429258,0,50,9.6,4,2,3,423
4425,4485321,0,90,7.4,4,3,2,432
4426,682882,0,48,8.6,4,2,2,422
4427,151169,0,42,9.8,4,2,3,423
4428,3931347,1,78,9.0,2,2,2,222
4429,4044972,4,5,7.0,1,1,2,112
4430,4045872,0,11,7.0,4,1,2,412
4431,401652,0,53,7.6,4,2,2,422
4432,643360,0,439,31.400000000000002,4,4,4,444
4433,642745,1,27,9.2,2,1,3,213
4434,3919625,0,180,17.8,4,4,4,444
4435,431097,0,30,7.0,4,1,2,412
4436,3918164,0,39,38.6,4,1,4,414
4437,676395,2,97,15.8,2,3,3,233
4438,77141,0,88,16.6,4,3,3,433
4439,4028592,1,14,7.0,2,1,2,212
4440,653830,0,68,9.8,4,2,3,423
4441,4002538,0,8,7.4,4,1,2,412
4442,664629,1,30,7.4,2,1,2,212
4443,4462477,0,94,8.4,4,3,2,432
4444,4461500,1,94,11.0,2,3,3,233
4445,659405,0,224,10.6,4,4,3,443
4446,3993331,5,17,7.0,1,1,2,112
4447,283945,2,46,8.4,2,2,2,222
4448,3985697,0,7,7.0,4,1,2,412
4449,283522,0,98,11.2,4,3,3,433
4450,4460793,5,30,7.4,1,1,2,112
4451,413402,6,4,7.0,1,1,2,112
4452,4469168,0,156,7.8,4,4,2,442
4453,4016852,5,44,7.2,1,2,2,122
4454,4627645,0,76,7.8,4,2,2,422
4455,3977589,6,15,7.0,1,1,2,112
4456,658375,2,41,7.4,2,2,2,222
4457,4018710,1,96,13.2,2,3,3,233
4458,409942,0,30,7.8,4,1,2,412
4459,282934,0,138,18.6,4,3,4,434
4460,4473656,0,90,15.4,4,3,3,433
4461,657620,0,69,7.8,4,2,2,422
4462,420246,0,182,32.400000000000006,4,4,4,444
4463,655479,0,290,8.6,4,4,2,442
4464,78768,0,129,11.8,4,3,3,433
4465,150518,0,61,41.800000000000004,4,2,4,424
4466,4673690,0,33,7.2,4,1,2,412
4467,621226,1,78,7.6,2,2,2,222
4468,3860209,0,129,10.8,4,3,3,433
4469,74815,1,48,7.0,2,2,2,222
4470,440646,0,80,8.6,4,3,2,432
4471,625489,0,44,8.2,4,2,2,422
4472,624069,0,57,13.2,4,2,3,423
4473,718415,0,263,27.200000000000003,4,4,4,444
4474,148609,5,22,7.2,1,1,2,112
4475,4090387,0,92,8.6,4,3,2,432
4476,157044,0,163,23.2,4,4,4,444
4477,621544,0,162,28.200000000000003,4,4,4,444
4478,621292,0,78,9.0,4,2,2,422
4479,720432,4,30,7.4,1,1,2,112
4480,638525,0,181,23.0,4,4,4,444
4481,443203,2,69,7.4,2,2,2,222
4482,617696,2,108,15.6,2,3,3,233
4483,617569,2,55,9.4,2,2,3,223
4484,721468,1,91,11.0,2,3,3,233
4485,4593724,1,37,9.8,2,1,3,213
4486,617328,5,12,7.8,1,1,2,112
4487,4634778,2,65,10.4,2,2,3,223
4488,1040780,0,128,14.2,4,3,3,433
4489,724665,0,19,7.0,4,1,2,412
4490,147966,0,97,12.0,4,3,3,433
4491,4622847,2,21,8.4,2,1,2,212
4492,440077,0,58,10.2,4,2,3,423
4493,4504799,0,23,7.0,4,1,2,412
4494,629191,0,157,14.600000000000001,4,4,3,443
4495,4071445,2,104,7.8,2,3,2,232
4496,331142,2,52,19.8,2,2,4,224
4497,700008,0,167,9.6,4,4,3,443
4498,4056378,2,16,7.8,2,1,2,212
4499,4671195,4,17,7.2,1,1,2,112
4500,398643,1,35,10.2,2,1,3,213
4501,4057545,0,82,7.4,4,3,2,432
4502,701725,1,31,7.4,2,1,2,212
4503,703594,0,432,16.0,4,4,3,443
4504,703892,1,15,7.6,2,1,2,212
4505,104726,0,29,7.2,4,1,2,412
4506,3887548,6,31,7.4,1,1,2,112
4507,704715,0,44,7.4,4,2,2,422
4508,4499457,2,11,7.6,2,1,2,212
4509,4065204,0,89,10.8,4,3,3,433
4510,4632788,0,92,11.0,4,3,3,433
4511,705069,4,30,9.0,1,1,2,112
4512,4670976,0,49,7.0,4,2,2,422
4513,630999,0,69,7.6,4,2,2,422
4514,705919,0,31,7.6,4,1,2,412
4515,705973,4,23,8.6,1,1,2,112
4516,630073,4,22,7.0,1,1,2,112
4517,629989,0,39,7.4,4,1,2,412
4518,3875315,2,78,8.2,2,2,2,222
4519,4641902,5,50,7.6,1,2,2,122
4520,664316,2,212,19.4,2,4,4,244
4521,318958,0,63,8.8,4,2,2,422
4522,4389828,1,48,7.2,2,2,2,222
4523,360518,0,56,8.0,4,2,2,422
4524,4610582,0,81,7.6,4,3,2,432
4525,258519,0,100,31.200000000000003,4,3,4,434
4526,92327,4,57,8.8,1,2,2,122
4527,4675872,1,17,7.0,2,1,2,212
4528,475825,1,122,10.8,2,3,3,233
4529,4387990,1,57,8.4,2,2,2,222
4530,490857,0,135,7.0,4,3,2,432
4531,4556459,0,367,11.600000000000001,4,4,3,443
4532,92270,2,75,10.0,2,2,3,223
4533,534836,0,74,8.8,4,2,2,422
4534,4676344,1,15,7.6,2,1,2,212
4535,251676,6,69,11.0,1,2,3,123
4536,4402333,0,126,19.200000000000003,4,3,4,434
4537,473947,0,134,9.6,4,3,3,433
4538,96912,0,71,9.0,4,2,2,422
4539,473828,0,42,7.4,4,2,2,422
4540,870205,0,328,14.2,4,4,3,443
4541,534181,6,15,7.0,1,1,2,112
4542,933601,0,69,10.6,4,2,3,423
4543,4282450,1,46,7.0,2,2,2,222
4544,962420,0,133,7.6,4,3,2,432
4545,870134,0,178,19.4,4,4,4,444
4546,480074,0,168,9.2,4,4,3,443
4547,3570851,5,39,7.0,1,1,2,112
4548,4642261,0,110,10.6,4,3,3,433
4549,249239,4,25,8.6,1,1,2,112
4550,551931,0,58,10.4,4,2,3,423
4551,4308269,0,23,7.0,4,1,2,412
4552,1018924,2,106,11.4,2,3,3,233
4553,126002,0,75,11.8,4,2,3,423
4554,4288043,1,35,7.2,2,1,2,212
4555,4669198,5,26,7.0,1,1,2,112
4556,4557840,2,40,7.0,2,1,2,212
4557,3601407,1,41,9.2,2,2,3,223
4558,4643142,6,34,9.0,1,1,2,112
4559,904492,0,31,7.6,4,1,2,412
4560,3524088,1,33,7.0,2,1,2,212
4561,4337619,0,59,16.0,4,2,3,423
4562,892736,0,133,12.8,4,3,3,433
4563,906956,1,40,33.0,2,1,4,214
4564,250645,0,429,15.0,4,4,3,443
4565,358809,0,63,10.4,4,2,3,423
4566,4337828,0,80,9.2,4,3,3,433
4567,3525279,5,27,7.0,1,1,2,112
4568,3609361,0,14,7.0,4,1,2,412
4569,998194,1,76,8.4,2,2,2,222
4570,4570954,2,17,7.4,2,1,2,212
4571,4645079,1,12,7.4,2,1,2,212
4572,83316,0,71,8.6,4,2,2,422
4573,346709,0,90,9.4,4,3,3,433
4574,988456,0,32,8.4,4,1,2,412
